# num_bin  t_k  T_k^day  T_k^night
337   1764.0   0.0   0.9
338   1764.0   5.7   4.9
338   1765.0   14.2   9.8
338   1766.0   14.2   9.8
338   1767.0   14.2   9.8
338   1768.0   14.1   9.9
338   1769.0   3.4   4.9
339   1769.0   10.6   4.9
339   1770.0   14.1   9.9
339   1771.0   14.1   9.9
339   1772.0   14.0   10.0
339   1773.0   14.0   10.0
339   1774.0   14.0   10.0
339   1775.0   0.0   3.0
340   1775.0   14.0   7.0
340   1776.0   13.9   10.1
340   1777.0   13.9   10.1
340   1778.0   13.9   10.1
340   1779.0   13.9   10.0
341   1780.0   9.0   5.1
341   1781.0   13.8   10.2
341   1782.0   13.8   10.2
341   1783.0   13.7   10.3
341   1784.0   13.7   10.3
341   1785.0   13.7   10.3
341   1786.0   0.0   5.0
342   1785.0   12.2   5.2
342   1786.0   13.7   10.3
342   1787.0   13.6   10.4
342   1788.0   13.6   10.4
342   1789.0   13.6   10.4
342   1790.0   13.5   10.5
343   1790.0   8.1   5.2
343   1791.0   13.5   10.5
343   1792.0   13.5   10.5
343   1793.0   13.4   10.6
343   1794.0   13.4   10.6
343   1795.0   0.0   3.5
344   1795.0   13.4   7.0
344   1796.0   13.3   10.7
344   1797.0   13.3   10.7
344   1798.0   13.3   10.7
344   1799.0   13.2   10.8
344   1800.0   0.0   1.0
345   1800.0   13.2   9.7
345   1801.0   13.2   10.8
345   1802.0   13.1   10.9
345   1803.0   13.1   10.9
345   1804.0   13.1   10.9
345   1805.0   4.0   5.5
346   1805.0   8.9   5.5
346   1806.0   13.0   11.0
346   1807.0   12.9   11.1
346   1808.0   12.9   11.1
346   1809.0   12.9   11.1
346   1810.0   12.8   10.3
347   1810.0   0.0   0.8
347   1811.0   12.8   11.2
347   1812.0   12.8   11.2
347   1813.0   12.7   11.3
347   1814.0   12.7   11.3
347   1815.0   12.6   11.4
347   1816.0   0.0   5.5
348   1816.0   12.5   5.7
348   1817.0   12.6   11.4
348   1818.0   12.5   11.5
348   1819.0   12.5   11.5
348   1820.0   12.5   11.5
348   1821.0   3.4   5.8
349   1821.0   8.8   5.8
349   1822.0   12.4   11.6
349   1823.0   12.3   11.7
349   1824.0   12.3   11.7
349   1825.0   3.7   5.9
350   1826.0   8.4   5.9
350   1827.0   12.2   11.8
350   1828.0   12.2   11.8
350   1829.0   12.1   11.9
350   1830.0   12.1   11.9
350   1831.0   0.0   1.6
351   1831.0   6.8   6.0
351   1832.0   12.0   12.0
351   1833.0   12.0   10.6
352   1836.0   6.2   6.1
352   1837.0   11.8   12.2
352   1838.0   11.8   12.2
352   1839.0   11.7   12.3
352   1840.0   11.7   12.3
352   1841.0   11.7   12.3
352   1842.0   0.0   5.8
353   1842.0   11.6   6.6
353   1843.0   11.6   12.4
353   1844.0   11.5   12.5
353   1845.0   11.5   12.5
353   1846.0   0.0   5.8
354   1846.0   11.5   6.6
354   1847.0   11.4   12.6
354   1848.0   11.4   12.6
354   1849.0   11.4   12.6
354   1850.0   11.3   12.7
354   1851.0   0.0   5.8
355   1851.0   11.3   6.7
355   1852.0   11.2   12.8
355   1853.0   11.2   12.8
355   1854.0   11.2   12.8
355   1855.0   11.1   12.9
355   1856.0   0.0   1.4
356   1856.0   7.5   6.4
356   1857.0   11.1   12.9
356   1858.0   11.0   13.0
356   1859.0   11.0   13.0
356   1860.0   9.2   6.5
357   1860.0   1.5   6.5
357   1861.0   10.9   13.1
357   1862.0   10.9   13.1
357   1863.0   10.9   13.1
357   1864.0   10.8   13.2
357   1865.0   10.8   13.2
357   1866.0   0.0   3.9
358   1866.0   5.4   6.6
358   1867.0   10.7   13.3
358   1868.0   10.7   13.3
358   1869.0   10.6   13.4
358   1870.0   10.6   13.4
358   1871.0   10.6   13.4
358   1872.0   2.5   6.7
359   1872.0   7.9   6.7
359   1873.0   10.5   13.5
359   1874.0   10.5   13.5
359   1875.0   10.4   13.6
359   1876.0   10.4   9.5
360   1876.0   0.0   3.9
360   1877.0   10.4   13.6
360   1878.0   10.3   13.7
360   1879.0   10.3   13.7
360   1880.0   10.3   13.7
360   1881.0   10.3   11.6
361   1881.0   0.0   0.6
361   1882.0   10.2   13.8
361   1883.0   10.2   13.8
361   1884.0   10.2   13.8
361   1885.0   10.1   13.9
361   1886.0   10.1   13.9
361   1887.0   0.0   0.2
362   1887.0   10.1   13.2
362   1888.0   10.1   13.9
362   1889.0   10.0   14.0
362   1890.0   10.0   14.0
362   1891.0   10.0   14.0
362   1892.0   3.5   7.0
363   1892.0   6.1   7.0
363   1893.0   9.9   14.1
363   1894.0   9.9   14.1
363   1895.0   9.9   14.1
363   1896.0   9.9   14.1
363   1897.0   2.9   7.1
364   1897.0   6.5   7.1
364   1898.0   9.8   14.2
364   1899.0   9.8   14.2
364   1900.0   9.8   14.2
364   1901.0   9.8   14.2
364   1902.0   9.7   14.3
364   1903.0   0.0   1.8
365   1903.0   9.7   12.4
365   1904.0   9.7   14.3
365   1905.0   9.7   14.3
365   1906.0   9.7   14.3
365   1907.0   0.0   3.9
366   1907.0   9.7   10.0
366   1908.0   9.7   14.3
366   1909.0   9.7   14.3
366   1910.0   9.6   14.4
366   1911.0   9.6   14.4
366   1912.0   0.0   1.8
367   1912.0   9.6   11.0
367   1913.0   9.6   14.4
367   1914.0   9.6   14.4
367   1915.0   9.6   14.4
367   1916.0   9.6   14.4
367   1917.0   0.0   1.5
368   1917.0   9.6   12.7
368   1918.0   9.6   14.4
368   1919.0   9.6   14.4
368   1920.0   9.6   14.4
368   1921.0   9.6   13.2
369   1921.0   0.0   1.1
369   1922.0   9.6   14.4
369   1923.0   9.6   14.4
369   1924.0   9.6   14.4
369   1925.0   9.6   14.4
369   1926.0   9.6   14.4
369   1927.0   0.0   0.5
370   1927.0   9.6   11.5
370   1928.0   9.6   14.4
370   1929.0   9.6   14.4
370   1930.0   9.6   14.4
370   1931.0   9.6   14.4
370   1932.0   9.6   14.4
370   1933.0   0.0   1.9
371   1933.0   9.6   12.4
371   1934.0   9.6   14.4
371   1935.0   9.6   14.4
371   1936.0   9.6   14.4
371   1937.0   9.6   8.3
372   1937.0   0.0   5.7
372   1938.0   9.7   14.3
372   1939.0   9.7   14.3
372   1940.0   9.7   14.3
372   1941.0   9.7   14.3
372   1942.0   9.7   14.3
372   1943.0   0.2   7.1
373   1943.0   9.2   7.1
373   1944.0   9.7   14.3
373   1945.0   9.8   14.2
373   1946.0   9.8   14.2
373   1947.0   9.8   7.2
374   1947.0   0.0   6.9
374   1948.0   9.8   14.2
374   1949.0   9.8   14.2
374   1950.0   9.9   14.1
374   1951.0   9.9   14.1
374   1952.0   9.9   12.5
375   1952.0   0.0   1.4
375   1953.0   9.9   14.1
375   1954.0   10.0   14.0
375   1955.0   10.0   14.0
375   1956.0   10.0   14.0
375   1957.0   10.0   14.0
375   1958.0   0.0   3.4
376   1958.0   10.0   10.4
376   1959.0   10.1   13.9
376   1960.0   10.1   13.9
376   1961.0   10.1   13.9
376   1962.0   10.2   13.8
376   1963.0   10.2   13.8
376   1964.0   0.0   2.9
377   1964.0   10.2   10.6
377   1965.0   10.3   13.7
377   1966.0   10.3   13.7
377   1967.0   10.3   13.7
377   1968.0   10.3   13.7
377   1969.0   4.2   6.8
378   1969.0   6.1   6.8
378   1970.0   10.4   13.6
378   1971.0   10.4   13.6
378   1972.0   10.5   13.5
378   1973.0   10.5   13.5
378   1974.0   1.7   6.7
379   1974.0   8.7   6.7
379   1975.0   10.6   13.4
379   1976.0   10.6   13.4
379   1977.0   10.6   13.4
379   1978.0   10.7   13.3
379   1979.0   1.9   6.7
380   1979.0   8.7   6.7
380   1980.0   10.7   13.3
380   1981.0   10.8   13.2
380   1982.0   10.8   13.2
380   1983.0   10.8   7.3
381   1983.0   0.0   5.1
381   1984.0   10.9   13.1
381   1985.0   10.9   13.1
381   1986.0   10.9   13.1
381   1987.0   11.0   13.0
381   1988.0   11.0   7.8
382   1988.0   0.0   5.1
382   1989.0   11.0   13.0
382   1990.0   11.1   12.9
382   1991.0   11.1   12.9
382   1992.0   11.2   12.8
382   1993.0   0.0   2.9
383   1993.0   11.2   9.8
383   1994.0   11.2   12.8
383   1995.0   11.3   12.7
383   1996.0   11.3   12.7
383   1997.0   0.0   0.9
384   1997.0   11.3   11.5
384   1998.0   11.4   12.6
384   1999.0   11.4   12.6
384   2000.0   11.5   12.5
384   2001.0   11.5   12.5
384   2002.0   0.0   3.6
385   2002.0   11.5   8.7
385   2003.0   11.6   12.4
385   2004.0   11.6   12.4
385   2005.0   11.6   12.4
385   2006.0   11.7   12.2
386   2007.0   10.3   6.1
386   2008.0   11.8   12.2
386   2009.0   11.8   12.2
386   2010.0   11.8   12.2
386   2011.0   11.9   12.1
386   2012.0   0.0   4.8
387   2012.0   11.9   6.7
387   2013.0   11.9   12.1
387   2014.0   12.0   12.0
387   2015.0   12.0   12.0
387   2016.0   12.1   11.9
387   2017.0   0.0   5.0
388   2017.0   12.1   6.9
388   2018.0   12.1   11.9
388   2019.0   12.2   11.8
388   2020.0   12.2   11.8
388   2021.0   12.2   11.8
388   2022.0   11.8   5.9
389   2022.0   0.1   5.9
389   2023.0   12.3   11.7
389   2024.0   12.4   11.6
389   2025.0   12.4   11.6
389   2026.0   12.4   11.6
389   2027.0   0.0   4.1
390   2028.0   12.5   7.3
390   2029.0   12.5   11.5
390   2030.0   12.6   11.4
390   2031.0   12.6   11.4
390   2032.0   12.7   11.3
390   2033.0   1.1   5.6
391   2033.0   11.3   5.6
391   2034.0   12.7   11.3
391   2035.0   12.8   11.2
391   2036.0   12.8   11.2
391   2037.0   12.8   11.2
391   2038.0   0.0   1.3
392   2038.0   12.9   8.7
392   2039.0   12.9   11.1
392   2040.0   13.0   11.0
392   2041.0   13.0   11.0
392   2042.0   13.0   11.0
392   2043.0   0.0   1.1
393   2043.0   13.1   9.6
393   2044.0   13.1   10.9
393   2045.0   13.1   10.9
393   2046.0   13.2   10.8
393   2047.0   13.2   10.8
393   2048.0   0.0   0.7
394   2048.0   13.2   10.0
394   2049.0   13.3   10.7
394   2050.0   13.3   10.7
394   2051.0   13.3   10.7
394   2052.0   13.4   10.6
394   2053.0   13.4   10.6
394   2054.0   1.8   5.3
395   2054.0   11.6   5.3
395   2055.0   13.5   10.5
395   2056.0   13.5   10.5
395   2057.0   13.5   6.5
396   2057.0   0.0   3.9
396   2058.0   13.6   10.4
396   2059.0   13.6   10.4
396   2060.0   13.6   10.4
396   2061.0   13.7   10.3
396   2062.0   13.7   10.3
396   2063.0   9.2   5.1
397   2063.0   3.2   5.1
397   2064.0   13.8   10.2
397   2065.0   13.8   10.2
397   2066.0   13.8   10.2
397   2067.0   13.8   10.2
397   2068.0   0.0   3.5
398   2068.0   13.9   6.6
398   2069.0   13.9   10.1
398   2070.0   13.9   10.1
398   2071.0   14.0   10.0
398   2072.0   14.0   10.0
398   2073.0   0.0   0.4
399   2073.0   14.0   9.5
399   2074.0   14.0   10.0
399   2075.0   14.1   9.9
399   2076.0   14.1   9.9
399   2077.0   11.1   4.9
400   2077.0   2.7   4.9
400   2078.0   14.1   9.9
400   2079.0   14.1   9.9
400   2080.0   14.2   9.8
400   2081.0   14.2   9.8
400   2082.0   14.2   9.8
400   2083.0   10.2   4.9
401   2083.0   3.8   4.9
401   2084.0   14.3   9.7
401   2085.0   14.3   9.7
401   2086.0   14.3   9.7
401   2087.0   14.3   9.7
401   2088.0   14.3   9.7
401   2089.0   8.6   4.8
402   2089.0   4.9   4.8
402   2090.0   14.3   9.7
402   2091.0   14.4   9.6
402   2092.0   14.4   9.6
402   2093.0   14.1   4.8
403   2093.0   0.2   4.8
403   2094.0   14.4   9.6
403   2095.0   14.4   9.6
403   2096.0   14.4   9.6
403   2097.0   14.4   9.6
403   2098.0   14.4   9.6
403   2099.0   4.5   4.8
404   2099.0   9.7   4.8
404   2100.0   14.4   9.6
404   2101.0   14.4   9.6
404   2102.0   14.4   9.6
404   2103.0   14.5   9.5
404   2104.0   3.4   4.8
405   2104.0   10.8   4.8
405   2105.0   14.5   9.5
405   2106.0   14.5   9.5
405   2107.0   14.5   9.5
405   2108.0   14.5   9.5
405   2109.0   0.0   2.2
406   2109.0   14.5   7.1
406   2110.0   14.4   9.6
406   2111.0   14.4   9.6
406   2112.0   14.4   9.6
406   2113.0   14.4   9.6
406   2114.0   14.4   9.6
406   2115.0   0.4   4.8
407   2119.0   14.4   6.2
407   2120.0   14.4   9.6
407   2121.0   14.4   9.6
407   2122.0   14.3   9.7
407   2123.0   14.3   9.7
407   2124.0   9.5   4.8
408   2124.0   4.8   4.8
408   2125.0   14.3   9.7
408   2126.0   14.3   9.7
408   2127.0   14.3   9.7
408   2128.0   14.2   9.8
408   2129.0   0.0   4.0
409   2129.0   8.5   4.9
409   2130.0   14.2   9.8
409   2131.0   14.2   9.8
409   2132.0   14.2   9.8
409   2133.0   11.3   4.9
410   2133.0   2.8   4.9
410   2134.0   14.1   9.9
410   2135.0   14.1   9.9
410   2136.0   14.1   9.5
411   2139.0   10.9   5.0
411   2140.0   14.0   10.0
411   2141.0   14.0   10.0
411   2142.0   13.9   10.1
411   2143.0   13.9   10.1
411   2144.0   13.9   10.1
411   2145.0   3.0   5.1
412   2145.0   10.8   5.1
412   2146.0   13.8   10.2
412   2147.0   13.8   10.2
412   2148.0   13.8   10.2
412   2149.0   13.7   10.3
412   2150.0   2.9   5.2
413   2150.0   10.7   5.2
413   2151.0   13.7   10.3
413   2152.0   13.6   10.4
413   2153.0   13.6   10.4
413   2154.0   13.6   10.4
413   2155.0   0.0   3.8
414   2155.0   13.5   6.5
414   2156.0   13.5   10.5
414   2157.0   13.5   10.5
414   2158.0   13.4   10.6
414   2159.0   13.4   10.6
414   2160.0   3.0   5.3
415   2160.0   10.1   5.3
415   2161.0   13.3   10.7
415   2162.0   13.3   10.7
415   2163.0   13.3   10.7
415   2164.0   13.2   10.8
415   2165.0   13.2   9.2
416   2164.0   0.0   1.6
416   2165.0   13.2   10.8
416   2166.0   13.2   10.8
416   2167.0   13.1   10.9
416   2168.0   13.1   10.9
416   2169.0   13.1   10.9
416   2170.0   0.0   5.5
417   2170.0   9.2   5.5
417   2171.0   13.0   11.0
417   2172.0   13.0   11.0
417   2173.0   12.9   11.1
417   2174.0   12.9   11.1
417   2175.0   0.0   0.2
418   2176.0   12.6   5.6
418   2177.0   12.8   11.2
418   2178.0   12.7   11.3
418   2179.0   12.7   11.3
418   2180.0   12.7   11.3
418   2181.0   0.0   0.5
419   2181.0   12.6   10.8
419   2182.0   12.6   11.4
419   2183.0   12.5   11.5
419   2184.0   12.5   11.5
419   2185.0   12.5   11.5
419   2186.0   0.0   0.8
420   2186.0   12.4   9.0
420   2187.0   12.4   11.6
420   2188.0   12.4   11.6
420   2189.0   12.3   11.7
420   2190.0   12.3   11.7
420   2191.0   5.2   5.9
421   2191.0   6.5   5.9
421   2192.0   12.2   11.8
421   2193.0   12.2   11.8
421   2194.0   12.1   11.9
421   2195.0   12.1   11.9
421   2196.0   0.0   2.2
422   2196.0   12.1   9.3
422   2197.0   12.0   12.0
422   2198.0   12.0   12.0
422   2199.0   11.9   12.1
422   2200.0   11.9   9.1
423   2200.0   0.0   2.2
423   2201.0   11.9   12.1
423   2202.0   11.8   12.2
423   2203.0   11.8   12.2
423   2204.0   11.7   12.3
423   2205.0   11.7   12.3
423   2206.0   11.7   12.3
423   2207.0   11.6   12.2
424   2207.0   11.6   12.4
424   2208.0   11.6   12.4
424   2209.0   11.6   12.4
424   2210.0   11.5   12.5
424   2211.0   4.0   6.3
425   2211.0   7.4   6.3
425   2212.0   11.4   12.6
425   2213.0   11.4   12.6
425   2214.0   11.4   12.6
425   2215.0   11.3   8.8
426   2215.0   0.0   2.4
426   2216.0   11.3   12.7
426   2217.0   11.3   12.7
426   2218.0   11.2   12.8
426   2219.0   11.2   12.8
426   2220.0   11.2   12.8
426   2221.0   11.1   12.2
427   2221.0   11.1   11.5
427   2222.0   11.1   12.9
427   2223.0   11.0   13.0
427   2224.0   11.0   13.0
427   2225.0   11.0   13.0
427   2226.0   7.4   6.5
428   2226.0   3.1   6.5
428   2227.0   10.9   13.1
428   2228.0   10.9   13.1
428   2229.0   10.8   13.2
428   2230.0   9.4   6.6
429   2230.0   1.2   6.6
429   2231.0   10.8   13.2
429   2232.0   10.7   13.3
429   2233.0   10.7   13.3
429   2234.0   10.6   13.4
429   2235.0   10.6   13.4
429   2236.0   0.0   4.0
430   2255.0   0.0   6.7
430   2256.0   10.0   14.0
430   2257.0   10.0   14.0
430   2258.0   9.9   14.1
430   2259.0   9.9   14.1
430   2260.0   9.9   14.1
430   2261.0   9.9   13.6
431   2261.0   0.5   7.1
431   2262.0   9.9   14.1
431   2263.0   9.8   14.2
431   2264.0   9.8   14.2
431   2265.0   9.8   14.2
431   2266.0   9.8   14.2
431   2267.0   9.8   14.2
431   2268.0   6.2   7.1
432   2268.0   3.3   7.1
432   2269.0   9.7   14.3
432   2270.0   9.7   14.3
432   2271.0   9.7   14.1
433   2272.0   9.7   14.3
433   2273.0   9.7   14.3
433   2274.0   9.7   14.3
433   2275.0   9.6   14.4
433   2276.0   9.6   13.7
434   2277.0   9.6   12.9
434   2278.0   9.6   14.4
434   2279.0   9.6   14.4
434   2280.0   9.6   14.4
434   2281.0   9.6   14.4
434   2282.0   5.2   7.2
435   2282.0   4.1   7.2
435   2283.0   9.6   14.4
435   2284.0   9.6   14.4
435   2285.0   9.6   14.4
435   2286.0   9.6   14.4
435   2287.0   0.2   7.2
436   2287.0   9.1   7.2
436   2288.0   9.6   14.4
436   2289.0   9.6   14.4
436   2290.0   9.6   14.4
436   2291.0   9.6   12.5
437   2291.0   0.0   1.6
437   2292.0   9.6   14.4
437   2293.0   9.6   14.4
437   2294.0   9.6   14.4
437   2295.0   9.6   14.4
437   2296.0   9.6   14.4
437   2297.0   9.6   14.4
437   2298.0   0.0   0.7
438   2298.0   9.6   13.6
438   2299.0   9.6   14.4
438   2300.0   9.6   14.4
438   2301.0   9.6   14.4
438   2302.0   9.6   14.4
438   2303.0   5.9   7.2
439   2303.0   3.5   7.2
439   2304.0   9.7   14.3
439   2305.0   9.7   14.3
439   2306.0   9.7   14.3
439   2307.0   9.7   14.3
439   2308.0   0.0   1.3
440   2308.0   9.7   12.9
440   2309.0   9.7   14.3
440   2310.0   9.8   14.2
440   2311.0   9.8   14.2
440   2312.0   9.8   14.2
440   2313.0   0.0   1.0
441   2313.0   9.8   13.2
441   2314.0   9.8   14.2
441   2315.0   9.9   14.1
441   2316.0   9.9   14.1
441   2317.0   9.9   13.8
442   2317.0   0.0   0.1
442   2318.0   9.9   14.1
442   2319.0   9.9   14.1
442   2320.0   10.0   14.0
442   2321.0   10.0   14.0
442   2322.0   10.0   14.0
442   2323.0   0.0   7.0
443   2323.0   9.9   7.0
443   2324.0   10.1   13.9
443   2325.0   10.1   13.9
443   2326.0   10.1   13.9
443   2327.0   10.2   13.8
443   2328.0   10.2   13.8
443   2329.0   1.5   6.9
444   2329.0   8.6   6.9
444   2330.0   10.2   13.8
444   2331.0   10.3   13.7
444   2332.0   10.3   13.7
444   2333.0   10.3   13.7
444   2334.0   1.6   6.8
445   2334.0   8.6   6.8
445   2335.0   10.4   13.6
445   2336.0   10.4   13.6
445   2337.0   10.5   13.5
445   2338.0   10.5   13.5
446   2339.0   4.0   6.7
446   2340.0   10.6   13.4
446   2341.0   10.6   13.4
446   2342.0   10.6   13.4
446   2343.0   10.6   13.4
446   2344.0   0.0   6.5
447   2344.0   10.5   6.7
447   2345.0   10.7   13.3
447   2346.0   10.8   13.2
447   2347.0   10.8   13.2
447   2348.0   10.8   13.2
447   2349.0   0.0   0.1
448   2349.0   10.9   10.1
448   2350.0   10.9   13.1
448   2351.0   10.9   13.1
448   2352.0   11.0   13.0
448   2353.0   7.2   6.5
449   2353.0   0.0   2.5
449   2354.0   11.0   13.0
449   2355.0   11.1   12.9
449   2356.0   4.9   6.4
450   2358.0   6.1   6.4
450   2359.0   11.2   12.8
450   2360.0   11.3   12.7
450   2361.0   11.3   12.7
450   2362.0   1.9   6.3
451   2362.0   9.4   6.3
451   2363.0   11.4   12.6
451   2364.0   11.4   12.6
451   2365.0   11.4   12.6
451   2366.0   11.5   9.5
452   2366.0   0.0   3.0
452   2367.0   11.5   12.5
452   2368.0   11.6   12.4
452   2369.0   11.6   12.4
452   2370.0   11.6   12.4
452   2371.0   11.7   12.3
452   2372.0   0.0   3.1
453   2372.0   11.7   9.1
453   2373.0   11.7   12.3
453   2374.0   11.8   12.2
453   2375.0   11.8   12.2
453   2376.0   11.9   12.1
453   2377.0   7.8   6.1
454   2377.0   4.0   6.1
454   2378.0   11.9   12.1
454   2379.0   12.0   12.0
454   2380.0   12.0   12.0
454   2381.0   12.1   11.9
454   2382.0   7.9   6.0
455   2382.0   3.9   6.0
455   2383.0   12.1   11.9
455   2384.0   12.2   11.8
455   2385.0   12.2   11.8
455   2386.0   12.2   11.8
455   2387.0   12.3   11.7
455   2388.0   0.0   1.6
456   2388.0   12.3   9.6
456   2389.0   12.4   11.6
456   2390.0   12.4   11.6
456   2391.0   12.4   11.6
456   2392.0   12.5   11.5
456   2393.0   7.2   5.7
457   2393.0   5.3   5.7
457   2394.0   12.5   11.5
457   2395.0   12.6   11.4
457   2396.0   12.6   11.4
457   2397.0   12.7   11.3
457   2398.0   0.0   0.8
458   2398.0   12.7   10.4
458   2399.0   12.7   11.3
458   2400.0   12.8   11.2
458   2401.0   12.8   11.2
458   2402.0   12.8   8.6
459   2402.0   0.0   2.3
459   2403.0   12.9   11.1
459   2404.0   12.9   11.1
459   2405.0   13.0   11.0
459   2406.0   13.0   11.0
459   2407.0   13.0   11.0
459   2408.0   0.0   2.3
460   2408.0   13.1   8.5
460   2409.0   13.1   10.9
460   2410.0   13.1   10.9
460   2411.0   13.2   10.8
460   2412.0   13.2   10.8
460   2413.0   0.0   3.4
461   2413.0   13.2   7.2
461   2414.0   13.3   10.7
461   2415.0   13.3   10.7
461   2416.0   13.3   10.7
461   2417.0   13.4   10.6
461   2418.0   13.4   9.8
462   2419.0   13.4   7.9
462   2420.0   13.5   10.5
462   2421.0   13.5   10.5
462   2422.0   13.5   10.5
462   2423.0   0.0   1.2
463   2423.0   13.6   9.1
463   2424.0   13.6   10.4
463   2425.0   13.6   10.4
463   2426.0   13.7   10.3
463   2427.0   13.7   10.3
463   2428.0   6.5   5.1
464   2428.0   6.9   5.1
464   2429.0   13.8   10.2
464   2430.0   13.8   10.2
464   2431.0   13.8   10.2
464   2432.0   13.8   10.2
464   2433.0   0.0   3.8
465   2433.0   13.9   6.3
465   2434.0   13.9   10.1
465   2435.0   13.9   10.1
465   2436.0   14.0   10.0
465   2437.0   14.0   7.9
466   2437.0   0.0   1.9
466   2438.0   14.0   10.0
466   2439.0   14.0   10.0
466   2440.0   14.0   10.0
466   2441.0   14.1   9.9
466   2442.0   10.3   5.0
467   2442.0   3.6   5.0
467   2443.0   14.1   9.9
467   2444.0   14.1   9.9
467   2445.0   14.2   9.8
467   2446.0   14.2   9.8
467   2447.0   14.2   9.8
467   2448.0   14.2   9.1
468   2448.0   0.0   0.5
468   2449.0   14.2   9.8
468   2450.0   14.3   9.7
468   2451.0   14.3   9.7
468   2452.0   14.3   9.7
468   2453.0   14.3   9.7
468   2454.0   0.0   1.9
469   2454.0   14.3   7.6
469   2455.0   14.3   9.7
469   2456.0   14.4   9.6
469   2457.0   14.4   9.6
469   2458.0   14.4   9.6
469   2459.0   3.9   4.8
470   2459.0   10.3   4.8
470   2460.0   14.4   9.6
470   2461.0   14.4   9.6
470   2462.0   14.4   9.6
470   2463.0   14.4   9.6
470   2464.0   0.5   4.8
471   2464.0   13.8   4.8
471   2465.0   14.4   9.6
471   2466.0   14.4   9.6
471   2467.0   14.4   9.6
471   2468.0   14.5   9.5
471   2469.0   0.0   3.6
472   2469.0   14.5   5.8
472   2470.0   14.5   9.5
472   2471.0   14.5   9.5
472   2472.0   14.5   9.5
472   2473.0   11.7   4.8
473   2473.0   2.7   4.8
473   2474.0   14.5   9.5
473   2475.0   14.4   9.6
473   2476.0   14.4   9.6
473   2477.0   14.4   9.6
473   2478.0   14.4   9.6
473   2479.0   14.4   9.6
473   2480.0   3.1   4.8
474   2480.0   11.3   4.8
474   2481.0   14.4   9.6
474   2482.0   14.4   9.6
474   2483.0   14.4   9.3
475   2484.0   14.4   9.2
475   2485.0   14.4   9.6
475   2486.0   14.4   9.6
475   2487.0   14.3   9.7
475   2488.0   14.3   9.7
475   2489.0   14.3   9.7
475   2490.0   14.3   9.7
475   2491.0   0.0   2.0
476   2491.0   14.3   7.4
476   2492.0   14.3   9.7
476   2493.0   14.3   9.7
476   2494.0   0.0   2.1
477   2494.0   14.2   7.6
477   2495.0   14.2   9.8
477   2496.0   14.2   9.8
477   2497.0   14.2   9.8
477   2498.0   14.1   9.9
477   2499.0   0.0   4.9
478   2499.0   13.8   4.9
478   2500.0   14.1   9.9
478   2501.0   14.1   9.9
478   2502.0   14.1   9.9
478   2503.0   14.0   10.0
478   2504.0   0.1   5.0
479   2504.0   13.5   5.0
479   2505.0   14.0   10.0
479   2506.0   14.0   10.0
479   2507.0   13.9   10.1
479   2508.0   13.9   10.1
479   2509.0   0.0   0.4
480   2510.0   13.8   9.3
480   2511.0   13.8   10.2
480   2512.0   13.8   10.2
480   2513.0   13.8   10.2
480   2514.0   13.7   10.3
480   2515.0   0.0   0.6
481   2515.0   13.7   9.4
481   2516.0   13.7   10.3
481   2517.0   13.6   10.4
481   2518.0   13.6   10.4
481   2519.0   0.0   0.8
482   2520.0   13.5   9.6
482   2521.0   13.5   10.5
482   2522.0   13.5   10.5
482   2523.0   13.4   10.6
482   2524.0   13.4   10.6
482   2525.0   0.0   0.7
483   2525.0   13.4   9.8
483   2526.0   13.3   10.7
483   2527.0   13.3   10.7
483   2528.0   13.3   10.7
483   2529.0   13.2   10.8
483   2530.0   1.0   5.4
484   2530.0   12.1   5.4
484   2531.0   13.2   10.8
484   2532.0   13.1   10.9
484   2533.0   13.1   10.9
484   2534.0   13.1   10.9
484   2535.0   0.0   3.8
485   2535.0   13.0   7.1
485   2536.0   13.0   11.0
485   2537.0   13.0   11.0
485   2538.0   12.9   11.1
485   2539.0   12.9   11.1
485   2540.0   12.8   11.2
485   2541.0   0.3   5.6
486   2541.0   12.5   5.6
486   2542.0   12.8   11.2
486   2543.0   12.7   11.3
486   2544.0   12.7   11.3
486   2545.0   12.7   11.3
486   2546.0   2.9   5.7
487   2546.0   9.6   5.7
487   2547.0   12.6   11.4
487   2548.0   12.5   11.5
487   2549.0   12.5   11.5
487   2550.0   12.5   11.5
487   2551.0   2.7   5.8
488   2551.0   9.3   5.8
488   2552.0   12.4   11.6
488   2553.0   12.4   11.6
488   2554.0   12.3   11.7
488   2555.0   12.3   11.7
488   2556.0   0.0   1.0
489   2556.0   12.2   9.5
489   2557.0   12.2   11.8
489   2558.0   12.2   11.8
489   2559.0   12.1   11.9
489   2560.0   12.1   11.9
489   2561.0   0.0   1.2
490   2561.0   12.1   7.4
490   2562.0   12.0   12.0
490   2563.0   12.0   12.0
490   2564.0   11.9   12.1
490   2565.0   11.6   6.0
491   2565.0   0.0   6.0
491   2566.0   11.9   12.1
491   2567.0   11.8   12.2
491   2568.0   11.8   12.2
491   2569.0   11.8   12.2
491   2570.0   11.7   12.3
491   2571.0   11.7   12.3
491   2572.0   0.0   2.1
492   2572.0   11.6   10.1
492   2573.0   11.6   12.4
492   2574.0   11.6   12.4
492   2575.0   11.5   12.5
492   2576.0   0.0   2.2
493   2576.0   11.5   10.3
493   2577.0   11.5   12.5
493   2578.0   11.4   12.6
493   2579.0   11.4   12.6
