# num_bin  t_k  T_k^day  T_k^night
334   1750.0   0.4   0.0
335   1750.5   23.4   0.0
335   1751.5   24.0   0.0
335   1752.5   24.0   0.0
335   1753.5   24.0   0.0
335   1754.0   0.5   0.0
336   1754.5   23.4   0.0
336   1755.5   24.0   0.0
336   1756.5   24.0   0.0
336   1757.5   24.0   0.0
336   1758.5   24.0   0.0
336   1759.0   0.4   0.0
337   1759.5   23.4   0.0
337   1760.5   24.0   0.0
337   1761.5   24.0   0.0
337   1762.5   24.0   0.0
337   1763.5   24.0   0.0
337   1764.0   0.9   0.0
338   1764.8   10.6   0.0
338   1765.5   24.0   0.0
338   1766.5   24.0   0.0
338   1767.5   24.0   0.0
338   1768.5   24.0   0.0
338   1769.2   8.3   0.0
339   1769.7   15.5   0.0
339   1770.5   24.0   0.0
339   1771.5   24.0   0.0
339   1772.5   23.5   0.5
339   1773.5   22.7   1.3
339   1774.5   22.2   1.8
339   1775.1   1.9   1.1
340   1775.6   19.9   1.1
340   1776.5   21.5   2.5
340   1777.5   21.2   2.8
340   1778.5   21.0   3.0
340   1779.5   20.7   3.1
341   1780.7   12.3   1.8
341   1781.5   20.3   3.7
341   1782.5   20.0   4.0
341   1783.5   19.8   4.2
341   1784.5   19.6   4.4
341   1785.5   19.4   4.6
341   1786.1   2.6   2.4
342   1785.6   15.1   2.3
342   1786.5   19.2   4.8
342   1787.5   19.0   5.0
342   1788.5   18.8   5.2
342   1789.5   18.6   5.4
342   1790.5   18.5   5.5
343   1790.7   10.6   2.8
343   1791.5   18.3   5.7
343   1792.5   18.1   5.9
343   1793.5   17.9   6.1
343   1794.5   17.8   6.2
343   1795.1   0.3   3.2
344   1795.6   17.2   3.2
344   1796.5   17.4   6.6
344   1797.5   17.2   6.8
344   1798.5   17.1   6.9
344   1799.5   16.9   7.1
344   1800.0   0.0   1.0
345   1800.5   16.8   6.1
345   1801.5   16.6   7.4
345   1802.5   16.4   7.6
345   1803.5   16.3   7.7
345   1804.5   16.1   7.9
345   1805.2   5.4   4.0
346   1805.7   10.4   4.0
346   1806.5   15.8   8.2
346   1807.5   15.7   8.3
346   1808.5   15.5   8.5
346   1809.5   15.4   8.6
346   1810.5   15.2   7.9
347   1811.0   0.0   0.8
347   1811.5   15.1   8.9
347   1812.5   14.9   9.1
347   1813.5   14.8   9.2
347   1814.5   14.6   9.4
347   1815.5   14.5   9.5
347   1816.1   0.7   4.8
348   1816.6   13.3   4.8
348   1817.5   14.2   9.8
348   1818.5   14.0   10.0
348   1819.5   13.9   10.1
348   1820.5   13.7   10.3
348   1821.2   4.0   5.2
349   1821.7   9.3   5.2
349   1822.5   13.4   10.6
349   1823.5   13.3   10.7
349   1824.5   13.1   10.9
349   1825.2   4.0   5.5
350   1826.7   8.7   5.6
350   1827.5   12.7   11.3
350   1828.5   12.6   11.4
350   1829.5   12.4   11.6
350   1830.5   12.3   11.7
350   1831.0   0.0   1.6
351   1831.7   6.8   5.9
351   1832.5   12.0   12.0
351   1833.5   11.8   10.7
352   1836.7   6.0   6.3
352   1837.5   11.3   12.7
352   1838.5   11.1   12.9
352   1839.5   11.0   13.0
352   1840.5   10.8   13.2
352   1841.5   10.7   13.3
352   1842.1   0.0   5.8
353   1842.6   10.5   7.6
353   1843.5   10.4   13.6
353   1844.5   10.3   13.7
353   1845.5   10.1   13.9
353   1846.1   0.0   5.8
354   1846.6   10.0   8.1
354   1847.5   9.8   14.2
354   1848.5   9.7   14.3
354   1849.5   9.5   14.5
354   1850.5   9.4   14.6
354   1851.1   0.0   5.8
355   1851.6   9.2   8.8
355   1852.5   9.1   14.9
355   1853.5   8.9   15.1
355   1854.5   8.8   15.2
355   1855.5   8.6   15.4
355   1856.0   0.0   1.4
356   1856.7   6.2   7.8
356   1857.5   8.3   15.7
356   1858.5   8.2   15.8
356   1859.5   8.0   16.0
356   1860.3   7.6   8.1
357   1860.8   0.0   8.0
357   1861.5   7.7   16.3
357   1862.5   7.5   16.5
357   1863.5   7.4   16.6
357   1864.5   7.2   16.8
357   1865.5   7.1   16.9
357   1866.1   0.0   3.9
358   1866.7   3.5   8.6
358   1867.5   6.7   17.3
358   1868.5   6.6   17.4
358   1869.5   6.4   17.6
358   1870.5   6.2   17.8
358   1871.5   6.1   17.9
358   1872.2   0.2   9.1
359   1872.7   5.6   9.1
359   1873.5   5.7   18.3
359   1874.5   5.5   18.5
359   1875.5   5.3   18.7
359   1876.4   5.2   14.8
360   1876.9   0.0   3.9
360   1877.5   5.0   19.0
360   1878.5   4.8   19.2
360   1879.5   4.6   19.4
360   1880.5   4.4   19.6
360   1881.5   4.2   17.7
361   1882.0   0.0   0.6
361   1882.5   3.9   20.1
361   1883.5   3.7   20.3
361   1884.5   3.5   20.5
361   1885.5   3.2   20.8
361   1886.5   3.0   21.0
361   1887.0   0.0   0.2
362   1887.5   2.7   20.6
362   1888.5   2.4   21.6
362   1889.5   2.1   21.9
362   1890.5   1.7   22.3
362   1891.5   1.2   22.8
362   1892.2   0.0   10.5
363   1892.7   0.4   12.8
363   1893.5   -24.0   48.0
363   1894.5   -24.0   48.0
363   1895.5   -24.0   48.0
363   1896.5   -24.0   48.0
363   1897.2   0.0   10.0
364   1897.7   -24.0   37.6
364   1898.5   -24.0   48.0
364   1899.5   -24.0   48.0
364   1900.5   -24.0   48.0
364   1901.5   -24.0   48.0
364   1902.5   -24.0   48.0
364   1903.0   0.0   1.8
365   1903.5   -24.0   46.1
365   1904.5   -24.0   48.0
365   1905.5   -24.0   48.0
365   1906.5   -24.0   48.0
365   1907.1   0.0   3.9
366   1907.6   -24.0   43.7
366   1908.5   -24.0   48.0
366   1909.5   -24.0   48.0
366   1910.5   -24.0   48.0
366   1911.5   -24.0   48.0
366   1912.0   0.0   1.8
367   1912.6   -24.0   44.7
367   1913.5   -24.0   48.0
367   1914.5   -24.0   48.0
367   1915.5   -24.0   48.0
367   1916.5   -24.0   48.0
367   1917.0   0.0   1.5
368   1917.5   -24.0   46.3
368   1918.5   -24.0   48.0
368   1919.5   -24.0   48.0
368   1920.5   -24.0   48.0
368   1921.5   0.0   22.7
369   1922.0   -24.0   25.1
369   1922.5   -24.0   48.0
369   1923.5   -24.0   48.0
369   1924.5   -24.0   48.0
369   1925.5   -24.0   48.0
369   1926.5   -24.0   48.0
369   1927.0   0.0   0.5
370   1927.6   -24.0   45.0
370   1928.5   -24.0   48.0
370   1929.5   -24.0   48.0
370   1930.5   -24.0   48.0
370   1931.5   -24.0   48.0
370   1932.5   -24.0   48.0
370   1933.0   0.0   1.9
371   1933.5   -24.0   46.0
371   1934.5   -24.0   48.0
371   1935.5   -24.0   48.0
371   1936.5   -24.0   48.0
371   1937.4   0.0   18.0
372   1937.9   -24.0   29.7
372   1938.5   -24.0   48.0
372   1939.5   -24.0   48.0
372   1940.5   -24.0   48.0
372   1941.5   -24.0   48.0
372   1942.5   -24.0   48.0
372   1943.2   0.0   7.4
373   1943.7   -24.0   40.3
373   1944.5   -24.0   48.0
373   1945.5   -24.0   48.0
373   1946.5   -24.0   48.0
373   1947.4   0.0   17.0
374   1947.9   -24.0   30.9
374   1948.5   -24.0   48.0
374   1949.5   -24.0   48.0
374   1950.5   -24.0   48.0
374   1951.5   -24.0   48.0
374   1952.5   0.0   22.5
375   1953.0   -24.0   25.4
375   1953.5   -24.0   48.0
375   1954.5   -24.0   48.0
375   1955.5   0.9   23.1
375   1956.5   1.5   22.5
375   1957.5   1.9   22.1
375   1958.1   0.0   3.4
376   1958.6   2.3   18.2
376   1959.5   2.6   21.4
376   1960.5   2.9   21.1
376   1961.5   3.1   20.9
376   1962.5   3.4   20.6
376   1963.5   3.6   20.4
376   1964.1   0.0   2.9
377   1964.6   3.8   17.0
377   1965.5   4.1   19.9
377   1966.5   4.3   19.7
377   1967.5   4.5   19.5
377   1968.5   4.7   19.3
377   1969.2   1.5   9.6
378   1969.7   3.3   9.6
378   1970.5   5.1   18.9
378   1971.5   5.2   18.8
378   1972.5   5.4   18.6
378   1973.5   5.6   18.4
378   1974.2   0.0   8.5
379   1974.7   5.8   9.7
379   1975.5   6.0   18.0
379   1976.5   6.1   17.9
379   1977.5   6.3   17.7
379   1978.5   6.5   17.5
379   1979.2   0.0   8.5
380   1979.7   6.6   8.7
380   1980.5   6.8   17.2
380   1981.5   7.0   17.0
380   1982.5   7.1   16.9
380   1983.4   7.3   10.9
381   1983.9   0.0   5.1
381   1984.5   7.5   16.5
381   1985.5   7.6   16.4
381   1986.5   7.8   16.2
381   1987.5   7.9   16.1
381   1988.4   8.1   10.7
382   1988.9   0.0   5.1
382   1989.5   8.2   15.8
382   1990.5   8.4   15.6
382   1991.5   8.6   15.4
382   1992.5   8.7   15.3
382   1993.1   0.0   2.9
383   1993.6   8.9   12.1
383   1994.5   9.0   15.0
383   1995.5   9.2   14.8
383   1996.5   9.3   14.7
383   1997.0   0.0   0.9
384   1997.5   9.5   13.4
384   1998.5   9.6   14.4
384   1999.5   9.7   14.3
384   2000.5   9.9   14.1
384   2001.5   10.0   14.0
384   2002.1   0.0   3.6
385   2002.6   10.2   10.1
385   2003.5   10.3   13.7
385   2004.5   10.5   13.5
385   2005.5   10.6   13.4
385   2006.5   10.8   13.1
386   2007.7   9.9   6.5
386   2008.5   11.1   12.9
386   2009.5   11.2   12.8
386   2010.5   11.3   12.7
386   2011.5   11.5   12.5
386   2012.1   0.0   4.8
387   2012.6   11.6   7.0
387   2013.5   11.8   12.2
387   2014.5   11.9   12.1
387   2015.5   12.1   11.9
387   2016.5   12.2   11.8
387   2017.1   0.0   5.0
388   2017.6   12.4   6.6
388   2018.5   12.5   11.5
388   2019.5   12.6   11.4
388   2020.5   12.8   11.2
388   2021.5   12.9   11.1
388   2022.4   12.2   5.5
389   2022.9   0.5   5.5
389   2023.5   13.2   10.8
389   2024.5   13.4   10.6
389   2025.5   13.5   10.5
389   2026.5   13.6   10.4
389   2027.1   0.0   4.1
390   2028.6   13.9   5.9
390   2029.5   14.1   9.9
390   2030.5   14.2   9.8
390   2031.5   14.4   9.6
390   2032.5   14.5   9.5
390   2033.1   2.1   4.7
391   2033.6   12.3   4.7
391   2034.5   14.8   9.2
391   2035.5   15.0   9.0
391   2036.5   15.1   8.9
391   2037.5   15.3   8.7
391   2038.0   0.0   1.3
392   2038.6   15.4   6.1
392   2039.5   15.6   8.4
392   2040.5   15.7   8.3
392   2041.5   15.9   8.1
392   2042.5   16.0   8.0
392   2043.0   0.0   1.1
393   2043.5   16.2   6.4
393   2044.5   16.4   7.6
393   2045.5   16.5   7.5
393   2046.5   16.7   7.3
393   2047.5   16.8   7.2
393   2048.0   0.0   0.7
394   2048.5   17.0   6.2
394   2049.5   17.2   6.8
394   2050.5   17.3   6.7
394   2051.5   17.5   6.5
394   2052.5   17.7   6.3
394   2053.5   17.8   6.2
394   2054.1   4.0   3.0
395   2054.6   13.9   3.0
395   2055.5   18.2   5.8
395   2056.5   18.4   5.6
395   2057.4   17.3   2.7
396   2057.9   1.2   2.7
396   2058.5   18.7   5.3
396   2059.5   18.9   5.1
396   2060.5   19.1   4.9
396   2061.5   19.3   4.7
396   2062.5   19.5   4.5
396   2063.3   12.1   2.1
397   2063.8   6.2   2.1
397   2064.5   19.9   4.1
397   2065.5   20.1   3.9
397   2066.5   20.4   3.6
397   2067.5   20.6   3.4
397   2068.1   1.9   1.6
398   2068.6   18.9   1.6
398   2069.5   21.1   2.9
398   2070.5   21.4   2.6
398   2071.5   21.7   2.3
398   2072.5   22.0   2.0
398   2073.0   0.0   0.4
399   2073.5   22.5   1.1
399   2074.5   23.0   1.0
399   2075.5   24.0   0.0
399   2076.5   24.0   0.0
399   2077.3   16.1   0.0
400   2077.8   7.6   0.0
400   2078.5   24.0   0.0
400   2079.5   24.0   0.0
400   2080.5   24.0   0.0
400   2081.5   24.0   0.0
400   2082.5   24.0   0.0
400   2083.3   15.1   0.0
401   2083.8   8.7   0.0
401   2084.5   24.0   0.0
401   2085.5   24.0   0.0
401   2086.5   24.0   0.0
401   2087.5   24.0   0.0
401   2088.5   24.0   0.0
401   2089.3   13.4   0.0
402   2089.8   9.7   0.0
402   2090.5   24.0   0.0
402   2091.5   24.0   0.0
402   2092.5   24.0   0.0
402   2093.4   18.9   0.0
403   2093.9   5.0   0.0
403   2094.5   24.0   0.0
403   2095.5   24.0   0.0
403   2096.5   24.0   0.0
403   2097.5   24.0   0.0
403   2098.5   24.0   0.0
403   2099.2   9.3   0.0
404   2099.7   14.5   0.0
404   2100.5   24.0   0.0
404   2101.5   24.0   0.0
404   2102.5   24.0   0.0
404   2103.5   24.0   0.0
404   2104.2   8.2   0.0
405   2104.7   15.6   0.0
405   2105.5   24.0   0.0
405   2106.5   24.0   0.0
405   2107.5   24.0   0.0
405   2108.5   24.0   0.0
405   2109.0   2.2   0.0
406   2109.6   21.6   0.0
406   2110.5   24.0   0.0
406   2111.5   24.0   0.0
406   2112.5   24.0   0.0
406   2113.5   24.0   0.0
406   2114.5   24.0   0.0
406   2115.1   5.2   0.0
407   2119.6   20.5   0.0
407   2120.5   24.0   0.0
407   2121.5   24.0   0.0
407   2122.5   24.0   0.0
407   2123.5   24.0   0.0
407   2124.3   14.3   0.0
408   2124.8   9.6   0.0
408   2125.5   24.0   0.0
408   2126.5   24.0   0.0
408   2127.5   24.0   0.0
408   2128.5   24.0   0.0
408   2129.1   4.0   0.0
409   2129.7   13.3   0.0
409   2130.5   24.0   0.0
409   2131.5   24.0   0.0
409   2132.5   24.0   0.0
409   2133.3   16.2   0.0
410   2133.8   7.7   0.0
410   2134.5   24.0   0.0
410   2135.5   24.0   0.0
410   2136.5   23.6   0.0
411   2139.7   15.1   0.8
411   2140.5   22.0   2.0
411   2141.5   21.6   2.4
411   2142.5   21.3   2.7
411   2143.5   21.0   3.0
411   2144.5   20.8   3.2
411   2145.2   6.3   1.7
412   2145.7   14.2   1.7
412   2146.5   20.3   3.7
412   2147.5   20.1   3.9
412   2148.5   19.9   4.1
412   2149.5   19.7   4.3
412   2150.2   5.8   2.3
413   2150.7   13.5   2.3
413   2151.5   19.3   4.7
413   2152.5   19.1   4.9
413   2153.5   18.9   5.1
413   2154.5   18.7   5.3
413   2155.1   1.0   2.7
414   2155.6   17.3   2.7
414   2156.5   18.3   5.7
414   2157.5   18.1   5.9
414   2158.5   18.0   6.0
414   2159.5   17.8   6.2
414   2160.2   5.1   3.2
415   2160.7   12.2   3.2
415   2161.5   17.5   6.5
415   2162.5   17.3   6.7
415   2163.5   17.1   6.9
415   2164.5   17.0   7.0
415   2165.5   16.8   5.6
416   2165.0   0.0   1.6
416   2165.5   16.8   7.2
416   2166.5   16.6   7.4
416   2167.5   16.5   7.5
416   2168.5   16.3   7.7
416   2169.5   16.2   7.8
416   2170.1   1.5   4.0
417   2170.7   10.7   4.0
417   2171.5   15.9   8.1
417   2172.5   15.7   8.3
417   2173.5   15.5   8.5
417   2174.5   15.4   8.6
417   2175.0   0.0   0.2
418   2176.6   13.8   4.5
418   2177.5   14.9   9.1
418   2178.5   14.8   9.2
418   2179.5   14.6   9.4
418   2180.5   14.5   9.5
418   2181.0   0.0   0.5
419   2181.5   14.3   9.0
419   2182.5   14.2   9.8
419   2183.5   14.1   9.9
419   2184.5   13.9   10.1
419   2185.5   13.8   10.2
419   2186.0   0.0   0.8
420   2186.6   13.6   7.8
420   2187.5   13.5   10.5
420   2188.5   13.3   10.7
420   2189.5   13.2   10.8
420   2190.5   13.0   11.0
420   2191.2   5.5   5.6
421   2191.7   6.9   5.6
421   2192.5   12.7   11.3
421   2193.5   12.6   11.4
421   2194.5   12.5   11.5
421   2195.5   12.3   11.7
421   2196.0   0.0   2.2
422   2196.6   12.2   9.2
422   2197.5   12.0   12.0
422   2198.5   11.9   12.1
422   2199.5   11.7   12.3
422   2200.4   11.6   9.4
423   2201.0   0.0   2.2
423   2201.5   11.5   12.5
423   2202.5   11.3   12.7
423   2203.5   11.2   12.8
423   2204.5   11.0   13.0
423   2205.5   10.9   13.1
423   2206.5   10.7   13.3
423   2207.5   10.6   13.3
424   2207.5   10.6   13.4
424   2208.5   10.4   13.6
424   2209.5   10.3   13.7
424   2210.5   10.1   13.9
424   2211.2   3.2   7.0
425   2211.7   6.7   7.0
425   2212.5   9.9   14.1
425   2213.5   9.7   14.3
425   2214.5   9.6   14.4
425   2215.4   9.4   10.7
426   2216.0   0.0   2.4
426   2216.5   9.3   14.7
426   2217.5   9.1   14.9
426   2218.5   9.0   15.0
426   2219.5   8.8   15.2
426   2220.5   8.7   15.3
426   2221.5   8.5   14.8
427   2221.5   8.5   14.1
427   2222.5   8.4   15.6
427   2223.5   8.2   15.8
427   2224.5   8.1   15.9
427   2225.5   7.9   16.1
427   2226.3   5.8   8.1
428   2226.8   1.5   8.1
428   2227.5   7.6   16.4
428   2228.5   7.4   16.6
428   2229.5   7.3   16.7
428   2230.3   7.1   8.9
429   2230.8   0.0   7.8
429   2231.5   6.9   17.1
429   2232.5   6.8   17.2
429   2233.5   6.6   17.4
429   2234.5   6.4   17.6
429   2235.5   6.3   17.7
429   2236.1   0.0   4.0
430   2255.9   0.0   6.7
430   2256.5   1.4   22.6
430   2257.5   0.7   23.3
430   2258.5   -24.0   48.0
430   2259.5   -24.0   48.0
430   2260.5   -24.0   48.0
430   2261.5   0.0   23.4
431   2261.8   -24.0   31.6
431   2262.5   -24.0   48.0
431   2263.5   -24.0   48.0
431   2264.5   -24.0   48.0
431   2265.5   -24.0   48.0
431   2266.5   -24.0   48.0
431   2267.5   -24.0   48.0
431   2268.3   0.0   13.3
432   2268.8   -24.0   34.4
432   2269.5   -24.0   48.0
432   2270.5   -24.0   48.0
432   2271.5   0.0   23.8
433   2272.0   -24.0   24.0
433   2272.5   -24.0   48.0
433   2273.5   -24.0   48.0
433   2274.5   -24.0   48.0
433   2275.5   -24.0   48.0
433   2276.5   0.0   23.3
434   2277.5   -24.0   46.5
434   2278.5   -24.0   48.0
434   2279.5   -24.0   48.0
434   2280.5   -24.0   48.0
434   2281.5   -24.0   48.0
434   2282.3   0.0   12.4
435   2282.8   -24.0   35.3
435   2283.5   -24.0   48.0
435   2284.5   -24.0   48.0
435   2285.5   -24.0   48.0
435   2286.5   -24.0   48.0
435   2287.2   0.0   7.4
436   2287.7   -24.0   40.4
436   2288.5   -24.0   48.0
436   2289.5   -24.0   48.0
436   2290.5   -24.0   48.0
436   2291.5   0.0   22.1
437   2292.0   -24.0   25.6
437   2292.5   -24.0   48.0
437   2293.5   -24.0   48.0
437   2294.5   -24.0   48.0
437   2295.5   -24.0   48.0
437   2296.5   -24.0   48.0
437   2297.5   -24.0   48.0
437   2298.0   0.0   0.7
438   2298.5   -24.0   47.2
438   2299.5   -24.0   48.0
438   2300.5   -24.0   48.0
438   2301.5   -24.0   48.0
438   2302.5   -24.0   48.0
438   2303.3   0.0   13.1
439   2303.8   -24.0   34.6
439   2304.5   -24.0   48.0
439   2305.5   -24.0   48.0
439   2306.5   -24.0   48.0
439   2307.5   -24.0   48.0
439   2308.0   0.0   1.3
440   2308.5   -24.0   46.6
440   2309.5   -24.0   48.0
440   2310.5   -24.0   48.0
440   2311.5   -24.0   48.0
440   2312.5   -24.0   48.0
440   2313.0   0.0   1.0
441   2313.5   -24.0   47.0
441   2314.5   -24.0   48.0
441   2315.5   -24.0   48.0
441   2316.5   -24.0   48.0
441   2317.5   0.0   23.7
442   2318.0   -24.0   24.1
442   2318.5   -24.0   48.0
442   2319.5   -24.0   48.0
442   2320.5   0.7   23.3
442   2321.5   1.4   22.6
442   2322.5   1.8   22.2
442   2323.1   0.0   7.0
443   2323.6   2.2   14.7
443   2324.5   2.5   21.5
443   2325.5   2.8   21.2
443   2326.5   3.1   20.9
443   2327.5   3.3   20.7
443   2328.5   3.5   20.5
443   2329.2   0.0   8.4
444   2329.7   3.8   11.7
444   2330.5   4.0   20.0
444   2331.5   4.2   19.8
444   2332.5   4.4   19.6
444   2333.5   4.6   19.4
444   2334.2   0.0   8.4
445   2334.7   4.8   10.6
445   2335.5   5.0   19.0
445   2336.5   5.2   18.8
445   2337.5   5.4   18.6
445   2338.5   5.6   18.4
446   2339.8   1.6   9.1
446   2340.5   5.9   18.1
446   2341.5   6.1   17.9
446   2342.5   6.3   17.7
446   2343.5   6.4   17.6
446   2344.1   0.0   6.5
447   2344.6   6.6   10.6
447   2345.5   6.8   17.2
447   2346.5   6.9   17.1
447   2347.5   7.1   16.9
447   2348.5   7.3   16.7
447   2349.0   0.0   0.1
448   2349.6   7.4   13.5
448   2350.5   7.6   16.4
448   2351.5   7.7   16.3
448   2352.5   7.9   16.1
448   2353.3   5.8   8.0
449   2353.9   0.0   2.5
449   2354.5   8.2   15.8
449   2355.5   8.4   15.6
449   2356.2   3.6   7.7
450   2358.7   4.9   7.6
450   2359.5   9.0   15.0
450   2360.5   9.1   14.9
450   2361.5   9.3   14.7
450   2362.2   1.0   7.3
451   2362.7   8.4   7.3
451   2363.5   9.6   14.4
451   2364.5   9.7   14.3
451   2365.5   9.9   14.1
451   2366.4   10.0   11.0
452   2366.9   0.0   3.0
452   2367.5   10.1   13.9
452   2368.5   10.3   13.7
452   2369.5   10.4   13.6
452   2370.5   10.6   13.4
452   2371.5   10.7   13.3
452   2372.1   0.0   3.1
453   2372.6   10.9   9.9
453   2373.5   11.0   13.0
453   2374.5   11.2   12.8
453   2375.5   11.3   12.7
453   2376.5   11.5   12.5
453   2377.3   7.7   6.2
454   2377.8   3.9   6.2
454   2378.5   11.7   12.3
454   2379.5   11.9   12.1
454   2380.5   12.0   12.0
454   2381.5   12.2   11.8
454   2382.3   8.1   5.8
455   2382.8   4.1   5.8
455   2383.5   12.5   11.5
455   2384.5   12.6   11.4
455   2385.5   12.7   11.3
455   2386.5   12.9   11.1
455   2387.5   13.0   11.0
455   2388.0   0.0   1.6
456   2388.5   13.2   8.8
456   2389.5   13.3   10.7
456   2390.5   13.5   10.5
456   2391.5   13.6   10.4
456   2392.5   13.8   10.2
456   2393.3   7.9   5.0
457   2393.8   6.0   5.0
457   2394.5   14.1   9.9
457   2395.5   14.2   9.8
457   2396.5   14.3   9.7
457   2397.5   14.5   9.5
457   2398.0   0.0   0.8
458   2398.5   14.6   8.4
458   2399.5   14.8   9.2
458   2400.5   14.9   9.1
458   2401.5   15.1   8.9
458   2402.4   15.2   6.2
459   2403.0   0.0   2.3
459   2403.5   15.4   8.6
459   2404.5   15.5   8.5
459   2405.5   15.7   8.3
459   2406.5   15.9   8.1
459   2407.5   16.0   8.0
459   2408.0   0.0   2.3
460   2408.6   16.2   5.4
460   2409.5   16.3   7.7
460   2410.5   16.5   7.5
460   2411.5   16.6   7.4
460   2412.5   16.8   7.2
460   2413.1   0.0   3.4
461   2413.6   16.9   3.5
461   2414.5   17.1   6.9
461   2415.5   17.3   6.7
461   2416.5   17.5   6.5
461   2417.5   17.6   6.4
461   2418.5   17.8   5.5
462   2419.6   18.0   3.4
462   2420.5   18.1   5.9
462   2421.5   18.3   5.7
462   2422.5   18.5   5.5
462   2423.0   0.0   1.2
463   2423.5   18.7   4.0
463   2424.5   18.9   5.1
463   2425.5   19.1   4.9
463   2426.5   19.3   4.7
463   2427.5   19.5   4.5
463   2428.2   9.5   2.2
464   2428.8   9.8   2.2
464   2429.5   19.9   4.1
464   2430.5   20.1   3.9
464   2431.5   20.3   3.7
464   2432.5   20.5   3.5
464   2433.1   2.2   1.6
465   2433.6   18.6   1.6
465   2434.5   21.0   3.0
465   2435.5   21.3   2.7
465   2436.5   21.6   2.4
465   2437.5   20.9   1.0
466   2438.0   0.8   1.0
466   2438.5   22.3   1.7
466   2439.5   22.8   1.2
466   2440.5   24.0   0.0
466   2441.5   24.0   0.0
466   2442.3   15.3   0.0
467   2442.8   8.6   0.0
467   2443.5   24.0   0.0
467   2444.5   24.0   0.0
467   2445.5   24.0   0.0
467   2446.5   24.0   0.0
467   2447.5   24.0   0.0
467   2448.5   23.3   0.0
468   2449.0   0.5   0.0
468   2449.5   24.0   0.0
468   2450.5   24.0   0.0
468   2451.5   24.0   0.0
468   2452.5   24.0   0.0
468   2453.5   24.0   0.0
468   2454.0   1.9   0.0
469   2454.5   21.9   0.0
469   2455.5   24.0   0.0
469   2456.5   24.0   0.0
469   2457.5   24.0   0.0
469   2458.5   24.0   0.0
469   2459.2   8.7   0.0
470   2459.7   15.1   0.0
470   2460.5   24.0   0.0
470   2461.5   24.0   0.0
470   2462.5   24.0   0.0
470   2463.5   24.0   0.0
470   2464.1   5.3   0.0
471   2464.6   18.6   0.0
471   2465.5   24.0   0.0
471   2466.5   24.0   0.0
471   2467.5   24.0   0.0
471   2468.5   24.0   0.0
471   2469.1   3.6   0.0
472   2469.6   20.2   0.0
472   2470.5   24.0   0.0
472   2471.5   24.0   0.0
472   2472.5   24.0   0.0
472   2473.3   16.5   0.0
473   2473.8   7.4   0.0
473   2474.5   24.0   0.0
473   2475.5   24.0   0.0
473   2476.5   24.0   0.0
473   2477.5   24.0   0.0
473   2478.5   24.0   0.0
473   2479.5   24.0   0.0
473   2480.2   7.8   0.0
474   2480.7   16.1   0.0
474   2481.5   24.0   0.0
474   2482.5   24.0   0.0
474   2483.5   23.7   0.0
475   2484.5   23.6   0.0
475   2485.5   24.0   0.0
475   2486.5   24.0   0.0
475   2487.5   24.0   0.0
475   2488.5   24.0   0.0
475   2489.5   24.0   0.0
475   2490.5   24.0   0.0
475   2491.0   2.0   0.0
476   2491.5   21.7   0.0
476   2492.5   24.0   0.0
476   2493.5   24.0   0.0
476   2494.0   2.1   0.0
477   2494.5   21.9   0.0
477   2495.5   24.0   0.0
477   2496.5   24.0   0.0
477   2497.5   24.0   0.0
477   2498.5   24.0   0.0
477   2499.1   4.9   0.0
478   2499.6   18.7   0.0
478   2500.5   24.0   0.0
478   2501.5   24.0   0.0
478   2502.5   24.0   0.0
478   2503.5   23.0   1.0
478   2504.1   4.3   0.8
479   2504.6   17.7   0.8
479   2505.5   22.0   2.0
479   2506.5   21.7   2.3
479   2507.5   21.4   2.6
479   2508.5   21.1   2.9
479   2509.0   0.0   0.4
480   2510.5   20.6   2.6
480   2511.5   20.4   3.6
480   2512.5   20.1   3.9
480   2513.5   19.9   4.1
480   2514.5   19.7   4.3
480   2515.0   0.0   0.6
481   2515.5   19.5   3.6
481   2516.5   19.3   4.7
481   2517.5   19.1   4.9
481   2518.5   18.9   5.1
481   2519.0   0.0   0.8
482   2520.5   18.5   4.6
482   2521.5   18.4   5.6
482   2522.5   18.2   5.8
482   2523.5   18.0   6.0
482   2524.5   17.8   6.2
482   2525.0   0.0   0.7
483   2525.5   17.7   5.5
483   2526.5   17.5   6.5
483   2527.5   17.3   6.7
483   2528.5   17.2   6.8
483   2529.5   17.0   7.0
483   2530.1   2.8   3.6
484   2530.6   13.9   3.6
484   2531.5   16.7   7.3
484   2532.5   16.5   7.5
484   2533.5   16.4   7.6
484   2534.5   16.2   7.8
484   2535.1   0.0   3.8
485   2535.6   16.0   4.1
485   2536.5   15.9   8.1
485   2537.5   15.7   8.3
485   2538.5   15.6   8.4
485   2539.5   15.4   8.6
485   2540.5   15.3   8.7
485   2541.1   1.5   4.4
486   2541.6   13.6   4.4
486   2542.5   15.0   9.0
486   2543.5   14.8   9.2
486   2544.5   14.7   9.3
486   2545.5   14.5   9.5
486   2546.2   3.7   4.8
487   2546.7   10.5   4.8
487   2547.5   14.2   9.8
487   2548.5   14.1   9.9
487   2549.5   13.9   10.1
487   2550.5   13.8   10.2
487   2551.2   3.3   5.2
488   2551.7   9.9   5.2
488   2552.5   13.5   10.5
488   2553.5   13.4   10.6
488   2554.5   13.2   10.8
488   2555.5   13.1   10.9
488   2556.0   0.0   1.0
489   2556.5   12.9   8.9
489   2557.5   12.8   11.2
